지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),최고기온 나타난날(yyyymmdd),최저기온 나타난날(yyyymmdd)
95,철원,2005-03,1.8,8.3,-4.4,16.7,-11.9,20050327,20050301
95,철원,2005-04,10.9,17.8,3.8,26.7,-2.8,20050430,20050404
95,철원,2005-05,15.4,21.9,8.9,29,2.6,20050529,20050507
95,철원,2005-06,21.3,26.6,16.8,30.9,9.5,20050624,20050601
95,철원,2005-07,23.5,27.8,20.2,33.8,15.9,20050723,20050712
95,철원,2005-08,23,27.6,19.7,33.1,13,20050805,20050823
95,철원,2005-09,19.3,24.6,14.8,29.7,10.6,20050911,20050929
95,철원,2005-10,11.3,18.5,5.5,23.4,-3,20051002,20051023
95,철원,2005-11,4.5,11.4,-1.4,21.7,-8.5,20051105,20051120
95,철원,2005-12,-7.5,-.8,-13.8,5.5,-20.1,20051201,20051227
95,철원,2006-01,-4,2.6,-9.6,7.6,-19.3,20060129,20060106
95,철원,2006-02,-2.2,3.9,-8.1,11.5,-18.3,20060225,20060204
95,철원,2006-03,2.5,9.2,-3.9,15.9,-10.8,20060321,20060313
95,철원,2006-04,9.4,15.6,3.7,21.6,-.1,20060412,20060425
95,철원,2006-05,16.5,22.6,10.7,28.4,3.3,20060508,20060503
95,철원,2006-06,20.2,25.6,15.5,31.5,12,20060602,20060601
95,철원,2006-07,22.1,25.6,19.2,29.9,16.3,20060709,20060703
95,철원,2006-08,25.1,30.3,20.8,33.9,17.9,20060809,20060831
95,철원,2006-09,18.1,25.1,11.8,29.4,5.8,20060902,20060911
95,철원,2006-10,14.7,21.8,8.4,27.2,.8,20061004,20061030
95,철원,2006-11,5.4,11.3,-.6,19.6,-5.7,20061101,20061116
95,철원,2006-12,-2.5,4,-7.7,12.1,-17.3,20061226,20061229
95,철원,2007-01,-3.6,3.4,-9.6,8.6,-16.9,20070104,20070114
95,철원,2007-02,.5,8.4,-6.6,15.2,-15.6,20070228,20070202
95,철원,2007-03,3.9,9.9,-2,16.4,-11.2,20070323,20070307
95,철원,2007-04,9.6,16.2,2.8,23.3,-3.2,20070428,20070405
95,철원,2007-05,16.6,23,10.9,28.8,4.8,20070527,20070510
95,철원,2007-06,21.8,27.9,15.8,33.9,9.6,20070618,20070617
95,철원,2007-07,22.7,27,19.3,30.3,16.2,20070726,20070711
95,철원,2007-08,24.6,29,21.1,32.1,14.8,20070813,20070831
95,철원,2007-09,19.9,24.5,16.1,30.7,10.3,20070920,20070929
95,철원,2007-10,12.2,18.8,6.9,26.6,-2,20071005,20071021
95,철원,2007-11,3,9.9,-2.7,19.1,-10.6,20071106,20071119
95,철원,2007-12,-2.4,3.1,-7.2,12,-13.1,20071226,20071209
95,철원,2008-01,-5.4,.9,-11.4,5.5,-19.1,20080106,20080117
95,철원,2008-02,-4.7,2.8,-12.1,9.3,-18.7,20080222,20080213
95,철원,2008-03,4.5,11.2,-1.3,19.1,-7.3,20080318,20080305
95,철원,2008-04,11.9,19.4,4.3,28.4,-2.2,20080419,20080404
95,철원,2008-05,16.1,22.4,9.9,28.9,4.2,20080524,20080511
95,철원,2008-06,20,25.9,15.1,30.1,9,20080616,20080601
95,철원,2008-07,24.1,28.1,21,33.3,18.7,20080709,20080701
95,철원,2008-08,23.6,29.2,18.9,35.1,12.7,20080810,20080821
95,철원,2008-09,19.1,25.9,13.5,30.7,4.4,20080918,20080927
95,철원,2008-10,13.2,20.7,7.1,28.2,-1.1,20081018,20081030
95,철원,2008-11,4.3,10.4,-1.4,18.8,-11.3,20081106,20081119
95,철원,2008-12,-1.7,3.5,-6.8,12.1,-15.5,20081203,20081206
95,철원,2009-01,-5.7,1.3,-12,9.9,-19,20090129,20090115
95,철원,2009-02,.5,6.4,-5,15.3,-13.6,20090213,20090221
95,철원,2009-03,4,10.2,-2.3,21.9,-7.7,20090321,20090307
95,철원,2009-04,10.4,18,2.6,27.4,-3.8,20090419,20090402
95,철원,2009-05,17.3,24.1,11,30.5,4.4,20090528,20090501
95,철원,2009-06,20.5,25.8,15.8,30.3,10,20090629,20090601
95,철원,2009-07,22.8,27.5,18.8,31.2,14.9,20090716,20090710
95,철원,2009-08,23.5,29.2,18.9,33.2,11.8,20090816,20090831
95,철원,2009-09,18.7,25.6,12.9,28.7,8.8,20090905,20090924
95,철원,2009-10,12.5,20.3,6,25.8,-.6,20091001,20091022
95,철원,2009-11,4.3,9.3,-.1,20,-10.1,20091108,20091118
95,철원,2009-12,-3.9,1.3,-8.7,9.2,-19.8,20091211,20091231
95,철원,2010-01,-8.2,-1.5,-15.2,7,-26.8,20100119,20100106
95,철원,2010-02,-1.4,4.1,-6.8,17.2,-15.8,20100224,20100217
95,철원,2010-03,2.5,7.2,-2.3,14.2,-7,20100330,20100303
95,철원,2010-04,7.8,14.1,1.5,21.4,-4.1,20100420,20100415
95,철원,2010-05,16.2,22.1,10,28.6,1,20100521,20100501
95,철원,2010-06,22.1,28.1,16.6,32.8,6.1,20100625,20100601
95,철원,2010-07,24.8,29,21.4,32.1,18.2,20100728,20100710
95,철원,2010-08,25.3,29.6,21.9,32.9,17.7,20100805,20100825
95,철원,2010-09,19.8,25.2,15.4,31.1,4.2,20100905,20100929
95,철원,2010-10,11.9,19,6,24.1,-5.2,20101009,20101027
95,철원,2010-11,3.5,10.2,-2.6,16.7,-8.8,20101101,20101126
95,철원,2010-12,-3.6,2.3,-9.2,12.9,-19.5,20101202,20101231
95,철원,2011-01,-11.5,-3.4,-19.1,3.6,-24.3,20110103,20110116
95,철원,2011-02,-1.6,5.5,-7.8,13.3,-14.5,20110222,20110213
95,철원,2011-03,2.1,8.4,-4,18.1,-10.3,20110331,20110303
95,철원,2011-04,9.1,16,2.1,20.6,-2.7,20110414,20110401
95,철원,2011-05,16.7,23,10.7,30,5.3,20110529,20110504
95,철원,2011-06,21.3,26.5,16.5,33.2,12.3,20110620,20110607
95,철원,2011-07,24,27.9,21,32.3,17,20110730,20110722
95,철원,2011-08,24.4,29.4,20.9,34.3,15,20110807,20110823
95,철원,2011-09,18.8,25.3,13.3,30.1,5.6,20110915,20110922
95,철원,2011-10,10.9,18.4,4,21.9,-3.1,20111013,20111026
95,철원,2011-11,7.7,13.2,2.6,24,-8.8,20111105,20111124
95,철원,2011-12,-4.1,1.4,-9.4,6.8,-17.3,20111202,20111226
95,철원,2012-01,-6.6,.2,-13.1,7.1,-18.8,20120116,20120124
95,철원,2012-02,-5.4,2.1,-12.9,11.2,-24.6,20120229,20120202
95,철원,2012-03,2.8,8.6,-2.9,17.5,-9.8,20120317,20120312
95,철원,2012-04,10.5,17.4,3.8,29.8,-5,20120430,20120401
95,철원,2012-05,17.5,24.1,11.1,29.6,5.6,20120520,20120507
95,철원,2012-06,22.2,28.4,16.9,33,13,20120624,20120601
95,철원,2012-07,23.8,28,20.1,31.8,17,20120729,20120707
95,철원,2012-08,24.8,29.6,20.9,34.3,16.4,20120804,20120831
95,철원,2012-09,18.3,24,13.4,28.6,6.7,20120903,20120930
95,철원,2012-10,12.1,19.2,5.7,25.4,-1.2,20121003,20121018
95,철원,2012-11,2.9,8.2,-2.2,15.4,-8.8,20121103,20121127
95,철원,2012-12,-7.5,-2.1,-12.9,5.9,-21.7,20121215,20121209
95,철원,2013-01,-8.1,-1.6,-14,9.6,-25.8,20130131,20130103
95,철원,2013-02,-3.9,1.6,-9.5,10.5,-21.8,20130228,20130208
95,철원,2013-03,3,10,-3.7,22.4,-8,20130309,20130321
95,철원,2013-04,8.1,14.4,1.5,20.4,-3.4,20130405,20130412
95,철원,2013-05,16.9,23.3,10.7,30.5,5.1,20130525,20130504
95,철원,2013-06,22.8,28.5,17.7,32.7,12.7,20130609,20130602
95,철원,2013-07,24.6,27.8,22.2,31,19.8,20130727,20130701
95,철원,2013-08,25.8,30.7,21.6,32.5,16.7,20130811,20130827
95,철원,2013-09,19.1,24.7,14.1,29.9,5.2,20130918,20130927
95,철원,2013-10,12.4,20,5.6,28.1,-1.4,20131005,20131025
95,철원,2013-11,3.1,9,-2.4,20,-13.6,20131101,20131128
95,철원,2013-12,-3.8,2.2,-9.1,9.1,-16.8,20131203,20131228
95,철원,2014-01,-3.4,2.2,-9.3,6.7,-16,20140129,20140122
95,철원,2014-02,-1,5.2,-6.3,15.8,-13.3,20140226,20140204
95,철원,2014-03,5.6,12.4,-1.4,22.2,-10.4,20140328,20140307
95,철원,2014-04,12.3,20,4.9,25.3,-5.6,20140425,20140406
95,철원,2014-05,17.4,24.5,10.6,32.2,1.7,20140531,20140506
95,철원,2014-06,21.5,27.1,16.9,31.1,13.9,20140606,20140612
95,철원,2014-07,24.5,29.9,20.2,32.6,16.2,20140709,20140711
95,철원,2014-08,23.1,27.8,19.1,35.3,15,20140802,20140830
95,철원,2014-09,19.3,25.9,13.4,30.1,8.8,20140906,20140920
95,철원,2014-10,12.4,20.4,5.6,29,-2.4,20141012,20141028
95,철원,2014-11,5.6,11.9,-.4,21.2,-7.5,20141101,20141114
95,철원,2014-12,-5.9,-.1,-12.1,7.1,-20.3,20141201,20141218
95,철원,2015-01,-4,2.1,-10,8.1,-16.3,20150115,20150108
95,철원,2015-02,-1.3,4.6,-7,11.9,-18.1,20150215,20150209
95,철원,2015-03,4,11.6,-3.8,21.2,-9.8,20150319,20150305
95,철원,2015-04,11.3,18.5,4,28.9,-2.8,20150430,20150409
95,철원,2015-05,17.6,24.7,10,31.3,3,20150528,20150505
95,철원,2015-06,21.6,28,15.7,33,10.6,20150610,20150604
95,철원,2015-07,23.8,28.7,19.6,35.6,13.3,20150711,20150704
95,철원,2015-08,24.1,29.7,19.6,33.3,13.9,20150808,20150828
95,철원,2015-09,18.9,26.2,12.7,28.8,8.1,20150924,20150927
95,철원,2015-10,12.3,19.7,5.7,25.7,-4.9,20151017,20151031
95,철원,2015-11,6.6,11.5,2.4,18.1,-8,20151117,20151127
95,철원,2015-12,-1.2,4.4,-6.1,10,-15.2,20151223,20151228
95,철원,2016-01,-6,0,-12.2,8.2,-20.6,20160102,20160120
95,철원,2016-02,-2.2,4.1,-8.7,14.6,-17,20160211,20160202
95,철원,2016-03,4.7,11.7,-2.4,21.4,-13.4,20160331,20160301
95,철원,2016-04,12.6,20,5.2,25.6,-1.1,20160425,20160405
95,철원,2016-05,17.7,24.6,10.9,30.8,5.1,20160520,20160505
95,철원,2016-06,22.1,28,16.8,30.9,12,20160629,20160602
95,철원,2016-07,24.1,28.8,20.2,33.5,16.4,20160722,20160706
95,철원,2016-08,25.3,31,20.7,34.3,10.6,20160812,20160827
95,철원,2016-09,20.2,26.7,15.1,29.7,6.1,20160905,20160921
95,철원,2016-10,13.4,19.9,7.6,27.3,-4,20161004,20161030
95,철원,2016-11,4.3,10.2,-1.2,18.6,-10.6,20161105,20161124
95,철원,2016-12,-1.4,4.3,-6.6,11.8,-18.7,20161220,20161216
95,철원,2017-01,-4.4,2,-10.4,9.9,-18.2,20170108,20170124
95,철원,2017-02,-2.6,3.7,-9.2,10.6,-16.6,20170228,20170202
95,철원,2017-03,3.5,10.8,-3.4,17.4,-9.4,20170319,20170308
95,철원,2017-04,12.1,19.3,4.8,26.6,-2.4,20170430,20170402
95,철원,2017-05,17.7,24.4,10.9,28.9,5.9,20170503,20170506
95,철원,2017-06,21.3,27.7,15,32,8.7,20170616,20170611
95,철원,2017-07,25.5,29.7,22.1,33.6,18.1,20170706,20170701
95,철원,2017-08,23.6,28.5,19.5,33.8,11.7,20170803,20170830
95,철원,2017-09,18.8,25.8,12.6,28.9,3.9,20170926,20170929
95,철원,2017-10,12.8,20.2,6.5,26.8,-4.8,20171002,20171031
95,철원,2017-11,2.7,8.7,-3.7,18.2,-11.5,20171102,20171119
95,철원,2017-12,-4.9,.4,-10.8,8.5,-18.8,20171223,20171213
95,철원,2018-01,-7.3,-1.2,-13.3,7.7,-25.2,20180117,20180126
95,철원,2018-02,-4.4,2.1,-11.5,9.8,-21.1,20180226,20180207
95,철원,2018-03,6.2,12.8,-.4,21.9,-10.8,20180329,20180302
95,철원,2018-04,11.2,17.9,4.4,27.1,-3.5,20180420,20180408
95,철원,2018-05,16.8,22.8,10.9,29.5,5.7,20180515,20180503
95,철원,2018-06,21.7,27.8,16,32.3,12,20180625,20180616
95,철원,2018-07,25.4,30.4,21.3,36,14.7,20180728,20180708
95,철원,2018-08,26.3,31.8,21.8,38.4,15.4,20180801,20180818
95,철원,2018-09,18.8,25.2,13,29.4,5.9,20180901,20180925
95,철원,2018-10,9.9,17.2,3.7,24.6,-3.3,20181004,20181030
95,철원,2018-11,4.5,11.4,-1,18.6,-8.4,20181104,20181123
95,철원,2018-12,-4,2.6,-10.1,11.4,-18.6,20181222,20181228
95,철원,2019-01,-4.9,2.6,-12.5,7.6,-17.1,20190112,20190109
95,철원,2019-02,-1.7,5,-8.2,13.2,-15.2,20190223,20190201
95,철원,2019-03,4.5,11.3,-2.4,17.1,-7.9,20190319,20190314
95,철원,2019-04,9.9,17.2,2.2,27.6,-5.8,20190422,20190401
95,철원,2019-05,17.8,25.3,10,32.5,2.8,20190524,20190507
95,철원,2019-06,20.9,26.9,15.3,32.1,10.3,20190627,20190611
95,철원,2019-07,24.2,29.1,20.3,34.5,14.3,20190705,20190709
95,철원,2019-08,24.8,30.1,20.4,35.1,15.6,20190806,20190830
95,철원,2019-09,20,25.8,15.3,30.3,8.7,20190907,20190919
95,철원,2019-10,13.7,20.3,7.6,27.8,-.9,20191001,20191030
95,철원,2019-11,4.5,11.9,-1.5,20.8,-8.3,20191104,20191120
95,철원,2019-12,-1.1,4,-6,11.3,-15.6,20191216,20191206
95,철원,2020-01,-1.2,4.8,-6.2,11,-11.7,20200126,20200115
95,철원,2020-02,0,6,-5.4,15.8,-17.7,20200215,20200206
95,철원,2020-03,5.5,12.6,-2.2,19.9,-7.9,20200326,20200316
95,철원,2020-04,9.1,16.4,1.1,22.8,-5.2,20200430,20200405
95,철원,2020-05,16.9,22.6,11.6,28.8,5.6,20200530,20200513
95,철원,2020-06,22.5,28.2,17.4,33.6,12.7,20200622,20200602
95,철원,2020-07,22.8,27.5,18.9,31.7,15.3,20200709,20200712
95,철원,2020-08,25.1,28.7,22.3,34.9,18.7,20200826,20200823
95,철원,2020-09,18.8,24.4,14.1,30.1,7.8,20200901,20200921
95,철원,2020-10,10.9,18.5,3.9,23.1,-2.7,20201008,20201024
95,철원,2020-11,5,11.4,-1,19.8,-8.9,20201119,20201130
95,철원,2020-12,-3.9,2.1,-9.7,9.9,-18.8,20201228,20201216
95,철원,2021-01,-5.9,.7,-12.6,13.1,-22.4,20210125,20210109
95,철원,2021-02,.1,6.8,-6.7,17.3,-14.6,20210221,20210203
95,철원,2021-03,6.2,13.4,-.3,21.7,-7.8,20210331,20210303
95,철원,2021-04,12,18.7,5.2,28,-.3,20210421,20210414
95,철원,2021-05,15.5,21.8,9.7,29.7,3.6,20210514,20210506
95,철원,2021-06,21.2,26.8,16.4,31.1,12.4,20210613,20210604
95,철원,2021-07,26.1,31.7,21.2,35.7,17.7,20210727,20210706
95,철원,2021-08,23.6,28.7,19.7,32.1,15.4,20210805,20210819
95,철원,2021-09,20.3,26,15.1,29.6,12.5,20210914,20210916
95,철원,2021-10,12.7,19.2,7.3,27.6,-2.6,20211003,20211017
95,철원,2021-11,5.3,12,-.4,20.1,-7.1,20211106,20211127
95,철원,2021-12,-2.1,3.6,-7.5,11.1,-18,20211207,20211226
95,철원,2022-01,-5.8,1.3,-12.7,7.2,-20.1,20220124,20220120
95,철원,2022-02,-3.9,2.8,-10.8,9.7,-17,20220212,20220223
95,철원,2022-03,5.2,11.6,-1.3,17.9,-8.5,20220312,20220307
95,철원,2022-04,12.6,19.9,5.1,28.8,-2.6,20220426,20220402
95,철원,2022-05,16.7,23.8,9.4,29.5,2,20220524,20220501
95,철원,2022-06,21.2,25.8,17,31.7,10.3,20220621,20220602
95,철원,2022-07,25.2,29.9,21.4,34.5,18.8,20220730,20220712
95,철원,2022-08,24,28.2,20.6,32.2,11,20220820,20220828
95,철원,2022-09,19.4,25.9,13.8,31.6,6.9,20220918,20220924
95,철원,2022-10,11.4,18.3,5.7,26.3,-1.3,20221001,20221019
95,철원,2022-11,6.6,13.9,.5,20.6,-9.7,20221111,20221130
95,철원,2022-12,-6.8,-.6,-12.7,7.7,-20.4,20221209,20221224
98,동두천,2002-01,-2.5,3.1,-7.5,11.7,-20.4,20020115,20020103
98,동두천,2002-02,.6,7.7,-5.1,14.2,-10.7,20020228,20020211
98,동두천,2002-03,6.3,13.8,.1,20.1,-7,20020329,20020307
98,동두천,2002-04,12.7,20.2,5.6,30.3,-.2,20020422,20020410
98,동두천,2002-05,17.1,24.5,10.6,28.5,6.5,20020523,20020502
98,동두천,2002-06,20.9,27.8,14.9,32.6,9.8,20020606,20020626
98,동두천,2002-07,24,28.7,20.4,35.6,17.7,20020728,20020711
98,동두천,2002-08,23.2,27.5,20,31.9,15.3,20020829,20020812
98,동두천,2002-09,19.6,26.2,14.5,30.8,8.2,20020903,20020923
98,동두천,2002-10,10.7,18,4.9,25.1,-4.7,20021017,20021029
98,동두천,2002-11,1.9,8,-3.5,17.1,-10.1,20021106,20021119
98,동두천,2002-12,-.9,4.9,-5.6,16,-14.1,20021204,20021227
98,동두천,2003-01,-5,.7,-9.9,7.8,-19.7,20030112,20030130
98,동두천,2003-02,.5,6.7,-4.6,11.4,-12.8,20030227,20030201
98,동두천,2003-03,4.8,11.6,-.6,21.7,-8,20030331,20030304
98,동두천,2003-04,11.8,18.8,5.8,26.2,.3,20030428,20030410
98,동두천,2003-05,18.4,26.2,11.5,31.4,4.7,20030528,20030501
98,동두천,2003-06,20.9,26.5,16.2,31.7,12,20030622,20030607
98,동두천,2003-07,23.5,28.4,19.5,32.3,16.2,20030730,20030704
98,동두천,2003-08,23.5,28.3,20,33,15.6,20030805,20030814
98,동두천,2003-09,19.3,24.8,15.2,28.8,8.2,20030908,20030930
98,동두천,2003-10,11.1,18.8,5,26,-2,20031010,20031029
98,동두천,2003-11,6.7,12.8,1.9,20.9,-7.6,20031101,20031123
98,동두천,2003-12,-2,4.1,-6.9,9.5,-12.3,20031206,20031221
98,동두천,2004-01,-4.7,1.9,-9.8,7.6,-19.6,20040105,20040122
98,동두천,2004-02,0,7,-5.7,19.5,-13.9,20040220,20040206
98,동두천,2004-03,4.2,11.6,-2,19.9,-10.6,20040316,20040307
98,동두천,2004-04,11.2,19,4.5,28.6,-2.5,20040418,20040404
98,동두천,2004-05,15.9,21.8,10.8,26.5,3.4,20040514,20040507
98,동두천,2004-06,21.3,27.2,16.1,32.4,10.2,20040603,20040601
98,동두천,2004-07,23.1,26.9,20.1,34,17,20040731,20040710
98,동두천,2004-08,24.3,30.1,20.2,35.6,15.4,20040811,20040831
98,동두천,2004-09,20.1,26.8,14.9,31.2,9.9,20040904,20040922
98,동두천,2004-10,12.6,21.6,5.4,26.8,-.4,20041008,20041027
98,동두천,2004-11,6.7,14,1.2,22.3,-4.7,20041101,20041129
98,동두천,2004-12,-.6,6,-5.8,16.3,-14.2,20041203,20041230
98,동두천,2005-01,-4.9,2,-10.6,9,-15.9,20050123,20050110
98,동두천,2005-02,-3.9,2.4,-9.4,11.3,-15.6,20050215,20050202
98,동두천,2005-03,2.8,10,-3.2,19,-9.5,20050327,20050301
98,동두천,2005-04,11.9,19.4,5.4,30.8,-1.4,20050430,20050404
98,동두천,2005-05,16,23.6,9.4,30.7,2.6,20050529,20050507
98,동두천,2005-06,21.6,27.8,17,32.9,10.3,20050624,20050601
98,동두천,2005-07,24.3,28.7,20.8,34.5,16.1,20050722,20050712
98,동두천,2005-08,24,28.8,20.8,34.8,14,20050806,20050823
98,동두천,2005-09,20.3,26,16.1,31.9,12,20050911,20050915
98,동두천,2005-10,12.3,19.8,6.7,25,-2.1,20051002,20051023
98,동두천,2005-11,5.9,13.4,.1,23.6,-6.6,20051104,20051120
98,동두천,2005-12,-6.2,.7,-11.9,9.4,-18,20051201,20051218
98,동두천,2006-01,-2.6,4.2,-7.8,10.4,-16.4,20060129,20060106
98,동두천,2006-02,-1.5,5.6,-7.2,12.9,-17.5,20060213,20060204
98,동두천,2006-03,3.7,11.4,-2.3,19.4,-10.3,20060322,20060313
98,동두천,2006-04,10.5,17.6,5.1,23.8,1.2,20060412,20060406
98,동두천,2006-05,17,23.9,11.2,29.3,5.9,20060509,20060503
98,동두천,2006-06,20.3,26.2,15.6,32.4,11.9,20060602,20060601
98,동두천,2006-07,22.3,26.3,19.6,30.1,16.6,20060709,20060716
98,동두천,2006-08,25.5,31.1,21.5,34.8,18.9,20060809,20060820
98,동두천,2006-09,18.7,25.6,13.1,29.4,6.8,20060902,20060911
98,동두천,2006-10,15.5,23,9.8,27.8,2.3,20061004,20061030
98,동두천,2006-11,6.3,12.5,.9,21.1,-4.5,20061101,20061116
98,동두천,2006-12,-1,5.7,-5.9,13.7,-15.8,20061225,20061229
98,동두천,2007-01,-2.2,4.8,-7.4,10.6,-13.8,20070104,20070114
98,동두천,2007-02,1.8,10,-4.3,16.7,-13.6,20070228,20070202
98,동두천,2007-03,4.6,11.4,-.8,17.6,-10.7,20070323,20070307
98,동두천,2007-04,10.2,17.8,4.2,24.1,-2.4,20070429,20070403
98,동두천,2007-05,16.7,23.8,11,30.1,5.4,20070527,20070510
98,동두천,2007-06,21.6,28,16.1,34.3,10.2,20070618,20070609
98,동두천,2007-07,22.8,27.4,19.4,30.8,16.2,20070707,20070711
98,동두천,2007-08,24.8,29.1,21.4,31.8,15.8,20070817,20070831
98,동두천,2007-09,20.1,24.9,16.7,30.3,10.6,20070920,20070929
98,동두천,2007-10,13.2,20.1,8.3,26.1,0,20071005,20071021
98,동두천,2007-11,5,12.7,-.8,21.8,-9.3,20071106,20071119
98,동두천,2007-12,-.4,5.5,-4.9,15.1,-9.7,20071226,20071205
98,동두천,2008-01,-3.5,2.6,-8.5,7,-15.2,20080103,20080117
98,동두천,2008-02,-2.5,4.8,-8.5,11.5,-13.9,20080222,20080213
98,동두천,2008-03,6.2,13.3,.8,21.6,-5.7,20080321,20080305
98,동두천,2008-04,13.3,20.9,6.6,30.3,-.5,20080419,20080404
98,동두천,2008-05,16.8,23.8,10.8,30.7,4.8,20080524,20080520
98,동두천,2008-06,20.8,27.3,16.1,31.1,11.2,20080612,20080601
98,동두천,2008-07,24.5,28.9,21.4,34,18.8,20080709,20080701
98,동두천,2008-08,24.5,30.1,20,35.2,14.7,20080808,20080821
98,동두천,2008-09,20.2,27,15.2,31.8,6,20080918,20080927
98,동두천,2008-10,14.4,21.8,9,28.1,1.7,20081018,20081030
98,동두천,2008-11,5.9,12.6,.6,20.1,-8.8,20081108,20081119
98,동두천,2008-12,0,5.3,-4.8,14,-14.1,20081203,20081206
98,동두천,2009-01,-3.5,3.5,-8.8,12.6,-15,20090131,20090115
98,동두천,2009-02,2.1,7.9,-2.9,16.3,-11.2,20090213,20090217
98,동두천,2009-03,5.4,11.9,-.3,23.8,-5.9,20090321,20090307
98,동두천,2009-04,11.6,19.5,5,28.4,-1.2,20090419,20090402
98,동두천,2009-05,18.3,25.3,12.4,32.1,6.8,20090506,20090501
98,동두천,2009-06,21.3,27.1,16.6,31.9,11.7,20090627,20090612
98,동두천,2009-07,23.3,28.5,19.4,32.1,16.5,20090716,20090710
98,동두천,2009-08,24.4,29.8,20,34.1,13.6,20090816,20090831
98,동두천,2009-09,19.8,26.3,14.7,29.3,10.6,20090904,20090924
98,동두천,2009-10,13.9,21.3,8.5,27.1,2,20091001,20091022
98,동두천,2009-11,5.7,11.1,1.5,22,-7.8,20091108,20091118
98,동두천,2009-12,-2.1,3,-6.3,10.5,-15,20091201,20091228
98,동두천,2010-01,-5.5,.3,-10.8,9.2,-19.5,20100119,20100106
98,동두천,2010-02,.5,6.2,-4.3,19.8,-12.7,20100224,20100203
98,동두천,2010-03,3.9,9.4,-.9,16.5,-4.5,20100324,20100317
98,동두천,2010-04,8.8,15.7,3.4,23.5,-1.7,20100420,20100415
98,동두천,2010-05,16.3,23,10.6,29.8,3,20100521,20100501
98,동두천,2010-06,22.1,28.3,16.9,32.7,8,20100606,20100601
98,동두천,2010-07,24.8,28.9,21.8,31.7,19,20100728,20100710
98,동두천,2010-08,25.2,29.6,22.2,33,17.6,20100811,20100825
98,동두천,2010-09,20.2,25.6,16.2,31,5,20100901,20100930
98,동두천,2010-10,12.6,19.6,7.1,24.6,-3.8,20101009,20101027
98,동두천,2010-11,4.8,11.3,-.5,18.6,-7.4,20101101,20101128
98,동두천,2010-12,-2.5,2.9,-7.6,12.9,-16,20101202,20101226
98,동두천,2011-01,-8.8,-2.3,-14.3,2.1,-19.1,20110103,20110117
98,동두천,2011-02,-.1,6.5,-5.2,14.2,-12.3,20110222,20110213
98,동두천,2011-03,3.1,9.8,-2.2,18.4,-7.9,20110331,20110303
98,동두천,2011-04,9.9,16.7,4.1,21,-.2,20110416,20110401
98,동두천,2011-05,16.8,23.7,11.1,32.9,6.6,20110529,20110504
98,동두천,2011-06,21.2,27.2,16.6,35.2,12.5,20110620,20110607
98,동두천,2011-07,23.8,27.7,21.2,33.2,18,20110718,20110706
98,동두천,2011-08,24.3,29.1,21,33.3,15.2,20110831,20110823
98,동두천,2011-09,19.6,26.3,14.7,32.1,7.1,20110902,20110922
98,동두천,2011-10,12.1,19.6,6.1,23.3,-1,20111013,20111018
98,동두천,2011-11,9.1,14.8,4.4,26.2,-6.9,20111105,20111124
98,동두천,2011-12,-2.5,2.9,-7,9.2,-13.9,20111201,20111223
98,동두천,2012-01,-4.5,1.8,-9.8,8.7,-15.6,20120116,20120123
98,동두천,2012-02,-3.4,3.8,-9.2,12.5,-19.7,20120229,20120203
98,동두천,2012-03,4.1,10.2,-.9,18,-7.3,20120317,20120313
98,동두천,2012-04,11.6,18.7,5.7,31,-2.7,20120430,20120407
98,동두천,2012-05,18.2,25.7,12.1,30.5,7,20120522,20120507
98,동두천,2012-06,22.9,30,17.5,34.1,13,20120624,20120601
98,동두천,2012-07,24.8,29.4,21.2,33.5,17.3,20120725,20120703
98,동두천,2012-08,26.1,31.2,22.3,36.4,17.1,20120804,20120831
98,동두천,2012-09,19.7,25.9,15.2,31.6,8.4,20120902,20120930
98,동두천,2012-10,13.7,21.2,8,26.6,.5,20121003,20121031
98,동두천,2012-11,4.6,10.5,-.2,18.1,-6.5,20121104,20121127
98,동두천,2012-12,-5.3,0,-9.8,7.9,-16.9,20121215,20121226
98,동두천,2013-01,-5,1,-9.8,13.9,-20.7,20130131,20130103
98,동두천,2013-02,-2,4,-7.1,13.2,-17.1,20130228,20130209
98,동두천,2013-03,4.7,12.5,-1.5,24.7,-6.2,20130309,20130321
98,동두천,2013-04,9.6,16.6,3.7,23.1,-1.1,20130417,20130410
98,동두천,2013-05,17.9,25.2,12,32.8,6.1,20130525,20130504
98,동두천,2013-06,23.6,29.9,18.3,34.3,13.5,20130609,20130602
98,동두천,2013-07,24.7,28.2,22.5,31.3,20.4,20130727,20130703
98,동두천,2013-08,26.5,31.1,22.8,33.5,18.7,20130811,20130827
98,동두천,2013-09,20.2,25.9,15.7,30.3,7.1,20130918,20130927
98,동두천,2013-10,13.9,21.4,7.8,28.5,2,20131005,20131025
98,동두천,2013-11,4.6,10.9,-.5,21.1,-9.1,20131101,20131128
98,동두천,2013-12,-2.1,3.7,-6.7,11.2,-13.8,20131207,20131228
98,동두천,2014-01,-2.1,3.7,-7.3,7.8,-13.6,20140129,20140122
98,동두천,2014-02,.6,7,-4.3,17.5,-11.1,20140226,20140204
98,동두천,2014-03,7.1,14.2,1.2,23.9,-7.2,20140326,20140307
98,동두천,2014-04,13.2,21.2,7.1,27.3,-.8,20140426,20140406
